Order Date,Region,Category,Sales,Profit,Month-Year
2014-03-19,West,Office Supplies,13.9,3.753,2014-03
2014-03-19,West,Office Supplies,19.4,9.312,2014-03
2013-12-18,West,Office Supplies,13.488,4.3836,2013-12
2013-12-18,West,Office Supplies,11.416,3.8529,2013-12
2013-03-27,West,Office Supplies,17.64,8.6436,2013-03
2013-03-27,West,Office Supplies,17.04,5.538,2013-03
2011-12-16,South,Technology,99.98,7.9984,2011-12
2011-12-16,South,Furniture,29.46,9.7218,2011-12
2012-11-15,East,Office Supplies,166.92,-116.844,2012-11
2013-08-23,West,Furniture,98.328,9.8328,2013-08
2012-06-29,East,Furniture,117.882,1.3098,2012-06
2013-06-27,East,Technology,20.97,9.0171,2013-06
2013-06-27,East,Technology,139.96,9.7972,2013-06
2013-06-27,East,Furniture,37.74,12.8316,2013-06
2013-09-18,East,Furniture,14.82,6.2244,2013-09
2013-09-18,East,Furniture,191.82,61.3824,2013-09
2011-07-18,East,Office Supplies,13.904,4.5188,2011-07
2014-09-02,West,Office Supplies,314.6,103.818,2014-09
2014-09-02,West,Furniture,283.56,45.3696,2014-09
2014-06-23,Central,Furniture,487.96,146.388,2014-06
2011-09-02,South,Office Supplies,1793.98,843.1706,2011-09
2012-10-01,Central,Office Supplies,2.992,-4.488,2012-10
2012-10-01,Central,Technology,108.768,2.7192,2012-10
2012-04-07,East,Office Supplies,25.92,12.4416,2012-04
2012-04-07,East,Office Supplies,22.58,5.8708,2012-04
2014-11-22,Central,Technology,55.176,-12.4146,2014-11
2013-12-18,Central,Office Supplies,9892.74,4946.37,2013-12
2011-09-19,West,Furniture,73.915,-45.8273,2011-09
2011-09-28,South,Furniture,337.088,16.8544,2011-09
2012-09-22,West,Office Supplies,61.44,16.5888,2012-09
2013-11-08,West,Technology,479.97,163.1898,2013-11
2014-12-17,West,Office Supplies,5.984,2.244,2014-12
2014-12-17,West,Technology,189.95,45.588,2014-12
2014-12-17,West,Technology,149.95,31.4895,2014-12
2014-12-17,West,Office Supplies,29.95,8.6855,2014-12
2014-12-17,West,Office Supplies,44.4,22.2,2014-12
2011-09-21,East,Office Supplies,66.03,17.1678,2011-09
2012-05-18,West,Office Supplies,10.86,5.3214,2012-05
2011-03-26,West,Office Supplies,3.36,0.84,2011-03
2011-03-26,West,Office Supplies,27.936,9.4284,2011-03
2011-03-26,West,Technology,28.784,2.8784,2011-03
2014-09-23,West,Office Supplies,21.96,6.1488,2014-09
2012-09-12,West,Technology,21.98,8.5722,2012-09
2012-11-02,East,Furniture,2621.322,553.3902,2012-11
2012-10-20,West,Furniture,74.76,23.9232,2012-10
2012-10-20,West,Furniture,364.776,27.3582,2012-10
2013-06-15,West,Furniture,1115.17,334.551,2013-06
2012-11-20,West,Office Supplies,89.696,33.636,2012-11
2012-11-20,West,Office Supplies,50.12,23.5564,2012-11
2013-02-28,East,Office Supplies,36.48,18.24,2013-02
2011-10-14,Central,Office Supplies,322.192,100.685,2011-10
2011-10-14,Central,Office Supplies,2.946,-4.8609,2011-10
2011-10-14,Central,Office Supplies,19.136,6.9368,2011-10
2014-05-27,South,Technology,23.08,6.924,2014-05
2013-02-04,East,Technology,90.48,23.5248,2013-02
2013-09-03,West,Furniture,215.976,-2.6997,2013-09
2013-09-03,West,Office Supplies,65.94,30.9918,2013-09
2014-12-05,East,Furniture,11.352,2.6961,2014-12
2012-06-12,Central,Office Supplies,24.56,6.8768,2012-06
2013-09-05,Central,Office Supplies,16.56,7.7832,2013-09
2013-09-05,Central,Technology,279.95,67.188,2013-09
2011-04-21,South,Office Supplies,828.84,0.0,2011-04
2012-11-05,East,Office Supplies,7.218,-5.5338,2012-11
2012-11-05,East,Office Supplies,27.2,2.04,2012-11
2011-11-03,Central,Technology,89.97,18.8937,2011-11
2013-02-16,South,Furniture,318.08,34.9888,2013-02
2013-02-16,South,Office Supplies,5.8,2.61,2013-02
2014-09-12,West,Technology,143.952,17.994,2014-09
2014-09-12,West,Office Supplies,19.44,9.3312,2014-09
2014-11-03,South,Office Supplies,5.56,1.4456,2014-11
2012-02-06,South,Office Supplies,146.73,2.9346,2012-02
2012-02-06,South,Office Supplies,29.9,13.455,2012-02
2013-09-11,West,Office Supplies,276.784,89.9548,2013-09
2013-09-27,Central,Office Supplies,93.032,-251.1864,2013-09
2013-09-27,Central,Furniture,454.965,-136.4895,2013-09
2012-12-15,South,Technology,246.168,21.5397,2012-12
2013-09-18,East,Office Supplies,295.4,-62.7725,2013-09
2014-10-14,South,Office Supplies,348.56,104.568,2014-10
2012-06-28,East,Office Supplies,15.552,5.4432,2012-06
2012-06-28,East,Furniture,482.94,-376.6932,2012-06
2012-06-01,Central,Technology,299.98,83.9944,2012-06
2012-06-01,Central,Office Supplies,403.68,181.656,2012-06
2012-06-01,Central,Technology,41.9,11.732,2012-06
2012-06-01,Central,Office Supplies,28.91,13.2986,2012-06
2011-04-12,Central,Office Supplies,32.4,15.552,2011-04
2014-10-13,Central,Technology,369.544,27.7158,2014-10
2014-10-13,Central,Office Supplies,10.368,3.7584,2014-10
2014-10-13,Central,Technology,791.88,128.6805,2014-10
2012-11-07,Central,Office Supplies,23.64,5.319,2012-11
2012-11-07,Central,Office Supplies,84.784,-16.9568,2012-11
2012-11-07,Central,Furniture,64.96,-84.448,2012-11
2012-11-07,Central,Office Supplies,32.06,-51.296,2012-11
2012-11-07,Central,Office Supplies,177.648,-28.8678,2012-11
2012-11-07,Central,Technology,287.91,33.5895,2012-11
2012-05-25,Central,Office Supplies,22.368,1.6776,2012-05
2012-05-25,Central,Office Supplies,32.368,11.7334,2012-05
2012-05-25,Central,Technology,207.984,36.3972,2012-05
2011-10-13,South,Office Supplies,36.4,17.472,2011-10
2011-10-13,South,Technology,22.96,4.3624,2011-10
2011-10-13,South,Office Supplies,315.2,6.304,2011-10
2011-10-13,South,Office Supplies,15.18,7.1346,2011-10
2013-02-07,West,Technology,623.96,38.9975,2013-02
2014-01-20,East,Technology,429.6,-93.08,2014-01
2014-01-20,East,Furniture,31.968,6.3936,2014-01
2014-01-20,East,Furniture,887.271,-63.3765,2014-01
2014-01-20,East,Office Supplies,21.696,7.0512,2014-01
2013-06-07,West,Office Supplies,22.05,10.584,2013-06
2013-06-07,West,Office Supplies,99.9,46.953,2013-06
2014-03-19,West,Office Supplies,90.86,26.3494,2014-03
2014-11-25,West,Office Supplies,7.78,3.501,2014-11
2013-11-27,East,Office Supplies,78.759,-57.7566,2013-11
2013-08-19,Central,Furniture,9.552,-3.8208,2013-08
2013-08-19,Central,Furniture,5.344,-2.1376,2013-08
2012-11-28,West,Office Supplies,8.28,3.4776,2012-11
2014-05-26,Central,Office Supplies,50.136,-11.2806,2014-05
2014-09-05,West,Office Supplies,88.074,-58.716,2014-09
2013-03-25,East,Furniture,301.47,-241.176,2013-03
2013-03-25,East,Office Supplies,18.656,1.6324,2013-03
2014-05-29,East,Furniture,27.46,9.8856,2014-05
2014-05-29,East,Office Supplies,125.13,36.2877,2014-05
2012-08-31,West,Technology,555.96,41.697,2012-08
2013-04-13,South,Office Supplies,129.552,-22.6716,2013-04
2013-04-13,South,Office Supplies,51.984,-5.1984,2013-04
2013-04-13,South,Office Supplies,10.272,3.4668,2013-04
2011-02-03,South,Office Supplies,18.336,-12.224,2011-02
2011-02-03,South,Technology,180.96,13.572,2011-02
2011-09-02,Central,Technology,475.944,95.1888,2011-09
2014-10-01,West,Technology,159.98,47.994,2014-10
2013-09-06,East,Technology,43.6,12.208,2013-09
2014-05-21,West,Office Supplies,8.288,3.0044,2014-05
2014-05-21,West,Technology,1123.128,70.1955,2014-05
2014-05-21,West,Office Supplies,64.9,18.821,2014-05
2012-09-20,Central,Office Supplies,2.808,-4.4928,2012-09
2013-01-23,East,Technology,99.98,42.9914,2013-01
2013-01-23,East,Office Supplies,8.04,2.7336,2013-01
2013-01-23,East,Office Supplies,1564.29,406.7154,2013-01
2011-06-01,Central,Office Supplies,138.56,66.5088,2011-06
2011-06-01,Central,Office Supplies,65.52,12.376,2011-06
2012-09-24,West,Office Supplies,14.576,2.3686,2012-09
2012-09-24,West,Technology,23.2,1.45,2012-09
2012-09-24,West,Office Supplies,16.464,1.8522,2012-09
2013-08-02,East,Furniture,19.312,3.1382,2013-08
2011-01-24,West,Office Supplies,40.08,19.2384,2011-01
2011-08-04,East,Office Supplies,101.96,27.5292,2011-08
2011-08-04,East,Office Supplies,259.74,124.6752,2011-08
2011-08-04,East,Technology,255.42,104.7222,2011-08
2013-08-10,South,Office Supplies,4.338,-3.0366,2013-08
2013-08-10,South,Office Supplies,11.88,-7.92,2013-08
2013-12-09,Central,Furniture,405.86,32.4688,2013-12
2013-12-09,Central,Furniture,680.01,176.8026,2013-12
2012-06-08,Central,Technology,2.376,0.7425,2012-06
2012-06-08,Central,Office Supplies,143.128,-393.602,2012-06
2013-06-25,West,Technology,4476.8,503.64,2013-06
2013-06-25,West,Office Supplies,104.85,50.328,2013-06
2013-06-25,West,Office Supplies,241.44,72.432,2013-06
2013-03-16,South,Office Supplies,319.76,147.0896,2013-03
2013-03-16,South,Office Supplies,45.68,21.0128,2013-03
2013-12-02,West,Furniture,31.96,1.598,2013-12
2013-12-02,West,Office Supplies,47.9,22.992,2013-12
2013-12-02,West,Office Supplies,1112.94,222.588,2013-12
2013-12-02,West,Office Supplies,22.92,11.2308,2013-12
2014-06-13,West,Technology,71.976,8.997,2014-06
2014-06-13,West,Office Supplies,19.44,9.3312,2014-06
2013-03-20,South,Office Supplies,31.086,-20.724,2013-03
2013-11-15,East,Technology,13.98,3.9144,2013-11
2013-11-15,East,Office Supplies,23.65,6.149,2013-11
2014-08-08,West,Technology,707.88,44.2425,2014-08
2014-08-08,West,Office Supplies,11.952,4.1832,2014-08
2014-08-08,West,Office Supplies,31.128,11.673,2014-08
2014-08-08,West,Technology,55.76,7.8064,2014-08
2014-08-08,West,Office Supplies,24.56,11.5432,2014-08
2014-08-08,West,Furniture,51.75,15.525,2014-08
2014-08-08,West,Furniture,207.184,25.898,2014-08
2014-08-08,West,Office Supplies,1473.1,412.468,2014-08
2012-08-21,East,Office Supplies,3.488,-0.6976,2012-08
2012-08-21,East,Technology,21.728,3.8024,2012-08
2012-08-21,East,Office Supplies,663.072,-165.768,2012-08
2012-08-21,East,Office Supplies,99.588,-82.99,2012-08
2012-08-21,East,Office Supplies,49.568,15.49,2012-08
2012-11-02,Central,Office Supplies,29.372,-46.9952,2012-11
2012-11-02,Central,Technology,344.704,38.7792,2012-11
2011-11-30,West,Office Supplies,47.992,3.5994,2011-11
2011-11-30,West,Technology,102.24,-16.614,2011-11
2011-05-10,West,Office Supplies,39.96,19.1808,2011-05
2011-05-10,West,Technology,1432.0,125.3,2011-05
2011-05-10,West,Office Supplies,41.04,11.0808,2011-05
2011-05-10,West,Furniture,256.784,32.098,2011-05
2013-10-18,East,Furniture,120.98,12.098,2013-10
2013-10-18,East,Office Supplies,315.98,148.5106,2013-10
2013-10-31,East,Office Supplies,28.752,10.0632,2013-10
2013-10-31,East,Office Supplies,114.95,32.186,2013-10
2013-12-02,West,Office Supplies,23.04,6.912,2013-12
2013-04-22,East,Office Supplies,15.48,4.4892,2013-04
2013-04-22,East,Office Supplies,51.84,24.8832,2013-04
2014-08-04,Central,Technology,39.816,7.4655,2014-08
2014-08-04,West,Office Supplies,16.06,4.1756,2014-08
2014-12-12,Central,Office Supplies,7.28,3.4944,2014-12
2014-12-12,Central,Office Supplies,5.4,2.592,2014-12
2012-03-14,West,Office Supplies,19.44,9.3312,2012-03
2011-12-08,West,Furniture,39.88,11.1664,2011-12
2011-12-08,West,Furniture,79.44,28.5984,2011-12
2014-10-01,East,Office Supplies,20.664,6.9741,2014-10
2013-11-22,West,Office Supplies,32.4,15.552,2013-11
2014-11-25,Central,Office Supplies,13.762,-24.7716,2014-11
2014-11-15,Central,Office Supplies,15.28,7.4872,2014-11
2012-08-16,East,Office Supplies,44.688,3.3516,2012-08
2012-08-16,East,Furniture,301.47,-204.9996,2012-08
2014-10-14,South,Office Supplies,11.07,5.2029,2014-10
2014-10-14,South,Furniture,1504.52,346.0396,2014-10
2014-10-14,South,Office Supplies,25.92,12.4416,2014-10
2014-11-05,Central,Office Supplies,7.536,-13.188,2014-11
2014-11-05,Central,Office Supplies,1.408,-2.3232,2014-11
2014-11-05,Central,Office Supplies,4.144,-6.4232,2014-11
2014-11-05,Central,Office Supplies,52.752,-12.5286,2014-11
2014-03-20,West,Office Supplies,381.36,106.7808,2014-03
2011-11-03,West,Office Supplies,6.72,3.36,2011-11
2014-07-24,West,Office Supplies,15.192,5.5071,2014-07
2014-07-24,West,Office Supplies,58.32,27.9936,2014-07
2011-12-27,West,Office Supplies,946.764,-694.2936,2011-12
2013-09-03,West,Furniture,94.68,31.2444,2013-09
2013-09-03,West,Office Supplies,23.67,0.9468,2013-09
2013-09-03,West,Technology,1091.168,68.198,2013-09
2013-09-03,West,Office Supplies,18.69,5.2332,2013-09
2013-09-03,West,Furniture,568.728,28.4364,2013-09
2013-09-03,West,Office Supplies,7.312,2.5592,2013-09
2014-02-12,East,Furniture,147.568,-3.6892,2014-02
2014-10-28,South,Office Supplies,56.784,20.5842,2014-10
2014-10-28,South,Office Supplies,5.607,-3.9249,2014-10
2014-10-28,South,Office Supplies,6.576,0.5754,2014-10
2011-07-09,West,Office Supplies,14.304,4.6488,2011-07
2011-07-09,West,Furniture,119.833,7.049,2011-07
2011-07-09,West,Office Supplies,5.56,2.224,2011-07
2011-07-09,West,Office Supplies,32.4,15.552,2011-07
2014-05-23,West,Office Supplies,9.84,2.8536,2014-05
2014-05-23,West,Office Supplies,2.78,0.7228,2014-05
2013-11-11,East,Office Supplies,3.64,1.365,2013-11
2013-11-11,East,Technology,881.93,220.4825,2013-11
2013-12-03,Central,Office Supplies,115.84,54.4448,2013-12
2014-03-03,West,Office Supplies,107.648,33.64,2014-03
2014-09-24,South,Technology,199.95,63.984,2014-09
2014-09-24,South,Office Supplies,12.96,6.2208,2014-09
2011-02-12,Central,Furniture,60.89,15.2225,2011-02
2011-02-12,Central,Office Supplies,14.94,6.8724,2011-02
2011-02-12,Central,Office Supplies,9.64,4.4344,2011-02
2011-02-12,Central,Furniture,332.94,53.2704,2011-02
2011-02-12,Central,Office Supplies,51.9,24.393,2011-02
2011-02-12,Central,Office Supplies,64.96,2.5984,2011-02
2014-11-12,Central,Office Supplies,25.5,6.63,2014-11
2014-09-03,West,Furniture,215.976,-2.6997,2014-09
2012-10-09,Central,Furniture,389.97,35.0973,2012-10
2012-10-09,Central,Office Supplies,269.91,53.982,2012-10
2014-11-25,South,Office Supplies,11.673,-7.782,2014-11
2014-11-25,South,Office Supplies,64.848,24.318,2014-11
2011-02-09,West,Furniture,14.56,5.5328,2011-02
2012-09-25,East,Furniture,102.582,6.8388,2012-09
2012-09-25,East,Office Supplies,20.04,9.6192,2012-09
2014-08-22,East,Office Supplies,32.088,11.2308,2014-08
2014-08-22,East,Office Supplies,4305.552,1453.1238,2014-08
2013-05-13,East,Furniture,10.02,4.4088,2013-05
2013-05-13,East,Technology,631.96,303.3408,2013-05
2014-09-03,South,Office Supplies,1577.94,757.4112,2014-09
2011-10-10,West,Office Supplies,255.85,112.574,2011-10
2013-05-27,South,Office Supplies,184.704,13.8528,2013-05
2013-05-27,South,Technology,47.92,11.98,2013-05
2014-12-02,East,Office Supplies,15.936,5.1792,2014-12
2014-12-02,East,Office Supplies,8.001,-5.6007,2014-12
2014-12-02,East,Furniture,398.972,-28.498,2014-12
2013-09-21,West,Furniture,163.88,40.97,2013-09
2014-09-12,South,Office Supplies,67.9,20.37,2014-09
2013-12-31,South,Office Supplies,72.224,25.2784,2013-12
2014-09-03,West,Office Supplies,11.696,3.9474,2014-09
2011-11-18,Central,Furniture,392.94,43.2234,2011-11
2012-11-21,South,Furniture,18.176,4.7712,2012-11
2014-06-20,Central,Office Supplies,6.888,-11.0208,2014-06
2014-06-20,Central,Furniture,457.485,-84.9615,2014-06
2014-12-01,East,Furniture,1079.316,-15.4188,2014-12
2011-04-23,West,Office Supplies,48.91,22.9877,2011-04
2011-09-23,East,Office Supplies,9.84,2.8536,2011-09
2011-09-23,East,Office Supplies,34.5,15.525,2011-09
2014-03-03,Central,Office Supplies,0.556,-0.9452,2014-03
2014-11-18,East,Office Supplies,43.8,20.586,2014-11
2014-05-29,East,Office Supplies,13.872,5.0286,2014-05
2014-05-29,East,Furniture,115.96,-64.9376,2014-05
2012-04-18,Central,Technology,41.424,8.2848,2012-04
2012-04-18,Central,Technology,244.768,24.4768,2012-04
2012-04-18,Central,Office Supplies,74.352,6.5058,2012-04
2012-04-18,Central,Office Supplies,4.312,-6.8992,2012-04
2012-04-18,Central,Furniture,56.686,-20.245,2012-04
2012-04-18,Central,Technology,97.968,6.123,2012-04
2012-04-18,Central,Office Supplies,7.872,0.8856,2012-04
2012-04-18,Central,Office Supplies,15.552,5.4432,2012-04
2012-04-18,Central,Office Supplies,1.476,-2.2878,2012-04
2012-09-19,West,Office Supplies,8.4,2.184,2012-09
2011-03-25,West,Office Supplies,6.56,1.9024,2011-03
2011-03-25,West,Office Supplies,14.88,3.72,2011-03
2011-03-25,West,Technology,45.48,15.918,2011-03
2011-03-25,West,Office Supplies,25.44,9.9216,2011-03
2013-08-27,East,Office Supplies,146.688,45.84,2013-08
2014-03-07,Central,Office Supplies,4.928,1.7248,2014-03
2014-03-07,Central,Office Supplies,63.488,4.7616,2014-03
2012-11-11,Central,Office Supplies,418.32,117.1296,2012-11
2012-11-11,Central,Office Supplies,123.858,46.7908,2012-11
2013-04-06,East,Technology,118.782,-27.7158,2013-04
2013-04-06,East,Office Supplies,769.184,-163.4516,2013-04
2014-02-22,Central,Technology,47.904,-2.994,2014-02
2014-07-21,East,Office Supplies,13.36,6.4128,2014-07
2014-07-21,East,Furniture,163.764,25.4744,2014-07
2014-07-21,East,Furniture,183.92,31.2664,2014-07
2013-11-05,Central,Furniture,11.376,-5.688,2013-11
2013-11-05,Central,Furniture,66.112,-84.2928,2013-11
2014-09-24,West,Office Supplies,211.04,97.0784,2014-09
2014-09-24,West,Furniture,594.816,59.4816,2014-09
2014-09-24,West,Office Supplies,72.96,23.712,2014-09
2014-09-08,West,Furniture,80.96,34.8128,2014-09
2014-09-08,West,Technology,455.712,34.1784,2014-09
2014-09-08,West,Office Supplies,25.98,7.2744,2014-09
2012-11-28,West,Office Supplies,45.28,15.3952,2012-11
2012-11-12,East,Office Supplies,15.56,7.3132,2012-11
2013-09-30,West,Technology,859.2,75.18,2013-09
2014-09-12,South,Office Supplies,195.68,50.8768,2014-09
2014-09-12,South,Office Supplies,14.2,6.674,2014-09
2014-05-02,South,Furniture,314.352,-15.7176,2014-05
2014-05-02,South,Office Supplies,4.608,1.4976,2014-05
2014-09-17,West,Office Supplies,17.9,8.771,2014-09
2011-10-19,West,Office Supplies,2.992,1.122,2011-10
2011-10-19,West,Office Supplies,20.064,7.0224,2011-10
2011-10-19,West,Office Supplies,146.73,68.9631,2011-10
2011-10-19,West,Office Supplies,18.75,9.0,2011-10
2011-10-19,West,Technology,117.576,11.7576,2011-10
2013-03-14,West,Office Supplies,51.184,19.194,2013-03
2014-02-18,East,Furniture,455.97,-106.393,2014-02
2014-02-18,East,Office Supplies,5.715,-4.7625,2014-02
2014-02-18,East,Technology,57.594,-11.5188,2014-02
2014-02-18,East,Furniture,30.144,8.2896,2014-02
2014-02-18,East,Furniture,899.43,-12.849,2014-02
2013-12-23,West,Furniture,842.72,202.2528,2013-12
2013-12-23,West,Furniture,41.96,10.9096,2013-12
2013-09-24,West,Office Supplies,13.216,4.4604,2013-09
2013-09-24,West,Furniture,184.752,-20.7846,2013-09
2014-09-25,Central,Furniture,520.464,-14.8704,2014-09
2014-09-25,Central,Office Supplies,11.424,3.7128,2014-09
2012-12-01,Central,Office Supplies,19.44,9.3312,2012-12
2012-12-01,Central,Office Supplies,3.64,1.0192,2012-12
2012-12-01,Central,Office Supplies,18.54,8.7138,2012-12
2013-01-25,East,Office Supplies,43.12,15.092,2013-01
2013-01-25,East,Furniture,313.722,-99.3453,2013-01
2013-01-25,East,Furniture,45.98,7.8166,2013-01
2013-01-25,East,Office Supplies,428.68,0.0,2013-01
2014-03-22,West,Office Supplies,30.576,10.3194,2014-03
2014-03-22,West,Office Supplies,13.02,0.3906,2014-03
2014-03-22,West,Furniture,22.14,6.4206,2014-03
2014-03-22,West,Office Supplies,359.32,7.1864,2014-03
2011-08-22,Central,Office Supplies,11.56,5.6644,2011-08
2011-06-08,East,Office Supplies,68.48,25.68,2011-06
2011-06-08,East,Office Supplies,1676.88,83.844,2011-06
2013-04-08,East,Office Supplies,37.94,18.2112,2013-04
2014-11-08,East,Furniture,272.97,43.6752,2014-11
